기간,공장,공정코드,총_양품수량,총_생산수량,목표_총_생산량,양품수_기준_달성률(%),일일_목표량,운영일수
2026-03-03,S관(3공장),[20] 분리,205711.0,238445.0,276481.0,74.4,276481.0,1
2026-03-03,S관(3공장),[45] 하이드레이션/전면검사,132284.0,133261.0,175567.0,75.35,175567.0,1
2026-03-03,S관(3공장),[80] 누수/규격검사,188659.0,189914.0,158172.0,119.27,158172.0,1
2026-03-04,A관(1공장),[10] 사출조립,229038.0,234647.0,214273.0,106.89,214273.0,1
2026-03-04,A관(1공장),[20] 분리,46170.0,55496.0,214273.0,21.55,214273.0,1
2026-03-04,A관(1공장),[45] 하이드레이션/전면검사,149565.0,150662.0,128650.0,116.26,128650.0,1
2026-03-04,A관(1공장),[80] 누수/규격검사,69052.0,71472.0,128109.0,53.9,128109.0,1
2026-03-04,C관(2공장),[10] 사출조립,800307.0,885396.0,857916.0,93.29,857916.0,1
2026-03-04,C관(2공장),[20] 분리,744503.0,868484.0,857916.0,86.78,857916.0,1
2026-03-04,C관(2공장),[45] 하이드레이션/전면검사,874835.0,883676.0,751960.0,116.34,751960.0,1
2026-03-04,C관(2공장),[80] 누수/규격검사,951095.0,957795.0,736374.0,129.16,736374.0,1
2026-03-04,S관(3공장),[10] 사출조립,201126.0,210116.0,276481.0,72.74,276481.0,1
2026-03-04,S관(3공장),[20] 분리,180993.0,219109.0,276481.0,65.46,276481.0,1
2026-03-04,S관(3공장),[45] 하이드레이션/전면검사,152037.0,153432.0,175567.0,86.6,175567.0,1
2026-03-04,S관(3공장),[80] 누수/규격검사,242850.0,243460.0,158172.0,153.54,158172.0,1
2026-03-05,A관(1공장),[10] 사출조립,273063.0,283055.0,214273.0,127.44,214273.0,1
2026-03-05,A관(1공장),[20] 분리,41679.0,51296.0,214273.0,19.45,214273.0,1
2026-03-05,A관(1공장),[45] 하이드레이션/전면검사,70053.0,70312.0,128650.0,54.45,128650.0,1
2026-03-05,A관(1공장),[80] 누수/규격검사,96145.0,98927.0,128109.0,75.05,128109.0,1
2026-03-05,C관(2공장),[10] 사출조립,850253.0,917812.0,857916.0,99.11,857916.0,1
2026-03-05,C관(2공장),[20] 분리,930441.0,1091836.0,857916.0,108.45,857916.0,1
2026-03-05,C관(2공장),[45] 하이드레이션/전면검사,1039385.0,1045348.0,751960.0,138.22,751960.0,1
2026-03-05,C관(2공장),[80] 누수/규격검사,964585.0,972370.0,736374.0,130.99,736374.0,1
2026-03-05,S관(3공장),[10] 사출조립,188509.0,201619.0,276481.0,68.18,276481.0,1
2026-03-05,S관(3공장),[20] 분리,183887.0,224185.0,276481.0,66.51,276481.0,1
2026-03-05,S관(3공장),[45] 하이드레이션/전면검사,254270.0,254963.0,175567.0,144.83,175567.0,1
2026-03-05,S관(3공장),[80] 누수/규격검사,241770.0,242620.0,158172.0,152.85,158172.0,1
2026-03-06,A관(1공장),[10] 사출조립,237899.0,241876.0,214273.0,111.03,214273.0,1
2026-03-06,A관(1공장),[20] 분리,50171.0,60658.0,214273.0,23.41,214273.0,1
2026-03-06,A관(1공장),[45] 하이드레이션/전면검사,77053.0,78194.0,128650.0,59.89,128650.0,1
2026-03-06,A관(1공장),[80] 누수/규격검사,62954.0,65594.0,128109.0,49.14,128109.0,1
2026-03-06,C관(2공장),[10] 사출조립,794222.0,860383.0,857916.0,92.58,857916.0,1
2026-03-06,C관(2공장),[20] 분리,1012754.0,1173572.0,857916.0,118.05,857916.0,1
2026-03-06,C관(2공장),[45] 하이드레이션/전면검사,1002370.0,1006874.0,751960.0,133.3,751960.0,1
2026-03-06,C관(2공장),[80] 누수/규격검사,897765.0,901260.0,736374.0,121.92,736374.0,1
2026-03-06,S관(3공장),[10] 사출조립,151479.0,160150.0,276481.0,54.79,276481.0,1
2026-03-06,S관(3공장),[20] 분리,185225.0,217914.0,276481.0,66.99,276481.0,1
2026-03-06,S관(3공장),[45] 하이드레이션/전면검사,163999.0,164415.0,175567.0,93.41,175567.0,1
2026-03-06,S관(3공장),[80] 누수/규격검사,197450.0,198640.0,158172.0,124.83,158172.0,1
2026-03-07,A관(1공장),[10] 사출조립,206928.0,214301.0,214273.0,96.57,214273.0,1
2026-03-07,A관(1공장),[20] 분리,55413.0,67852.0,214273.0,25.86,214273.0,1
2026-03-07,A관(1공장),[45] 하이드레이션/전면검사,89940.0,90199.0,128650.0,69.91,128650.0,1
2026-03-07,A관(1공장),[80] 누수/규격검사,91886.0,93991.0,128109.0,71.72,128109.0,1
2026-03-07,C관(2공장),[10] 사출조립,880127.0,986883.0,857916.0,102.59,857916.0,1
2026-03-07,C관(2공장),[20] 분리,968129.0,1129502.0,857916.0,112.85,857916.0,1
2026-03-07,C관(2공장),[45] 하이드레이션/전면검사,1097970.0,1105041.0,751960.0,146.01,751960.0,1
2026-03-07,C관(2공장),[80] 누수/규격검사,962890.0,969150.0,736374.0,130.76,736374.0,1
2026-03-07,S관(3공장),[10] 사출조립,183215.0,188849.0,276481.0,66.27,276481.0,1
2026-03-07,S관(3공장),[20] 분리,228170.0,266094.0,276481.0,82.53,276481.0,1
2026-03-07,S관(3공장),[45] 하이드레이션/전면검사,187312.0,188047.0,175567.0,106.69,175567.0,1
2026-03-07,S관(3공장),[80] 누수/규격검사,173225.0,175300.0,158172.0,109.52,158172.0,1
2026-03-08,A관(1공장),[10] 사출조립,279489.0,282371.0,214273.0,130.44,214273.0,1
2026-03-08,A관(1공장),[20] 분리,72671.0,86237.0,214273.0,33.92,214273.0,1
2026-03-08,A관(1공장),[45] 하이드레이션/전면검사,116665.0,116950.0,128650.0,90.68,128650.0,1
2026-03-08,A관(1공장),[80] 누수/규격검사,77363.0,79476.0,128109.0,60.39,128109.0,1
2026-03-08,C관(2공장),[10] 사출조립,419464.0,462550.0,857916.0,48.89,857916.0,1
2026-03-08,C관(2공장),[20] 분리,876555.0,1021227.0,857916.0,102.17,857916.0,1
2026-03-08,C관(2공장),[45] 하이드레이션/전면검사,998925.0,1000459.0,751960.0,132.84,751960.0,1
2026-03-08,C관(2공장),[80] 누수/규격검사,943270.0,947905.0,736374.0,128.1,736374.0,1
2026-03-08,S관(3공장),[10] 사출조립,190710.0,199819.0,276481.0,68.98,276481.0,1
2026-03-08,S관(3공장),[20] 분리,214990.0,249831.0,276481.0,77.76,276481.0,1
2026-03-08,S관(3공장),[45] 하이드레이션/전면검사,211913.0,212880.0,175567.0,120.7,175567.0,1
2026-03-08,S관(3공장),[80] 누수/규격검사,147335.0,147820.0,158172.0,93.15,158172.0,1
