기간,공장,공정코드,기계코드,총_생산수량,총_양품수량,전체_수율(%),운영일수,이론상_총_생산량,가동률(%)
2025-05-08,S관(3공장),[45] 하이드레이션/전면검사,S관 실리콘 자동수화기,232030.0,230830.0,99.48,1,240000.0,96.68
2025-05-08,S관(3공장),[55] 접착/ 멸균,A형 인라인1호기,78280.0,47010.0,60.05,1,54000.0,144.96
2025-05-08,S관(3공장),[55] 접착/ 멸균,A형 인라인2호기,10650.0,9904.0,93.0,1,54000.0,19.72
2025-05-08,S관(3공장),[55] 접착/ 멸균,A형 인라인3호기,16846.0,12330.0,73.19,1,54000.0,31.2
2025-05-08,S관(3공장),[55] 접착/ 멸균,A형 인라인4호기,28760.0,25840.0,89.85,1,54000.0,53.26
2025-05-08,S관(3공장),[55] 접착/ 멸균,A형 인라인5호기,54080.0,48188.0,89.11,1,54000.0,100.15
2025-05-08,S관(3공장),[55] 접착/ 멸균,A형 인라인6호기,63150.0,58992.0,93.42,1,54000.0,116.94
2025-05-08,S관(3공장),[80] 누수/규격검사,누수/규격검사(3공장),192692.0,181648.0,94.27,1,100645.0,191.46
2025-05-09,A관(1공장),[00] 배합,조립2호기,1024.0,1024.0,100.0,1,0.0,0.0
2025-05-09,A관(1공장),[00] 배합,조립30호기,5000.0,5000.0,100.0,1,0.0,0.0
2025-05-09,A관(1공장),[00] 배합,조립4호기,5000.0,5000.0,100.0,1,0.0,0.0
2025-05-09,A관(1공장),[00] 배합,조립5호기,4087.0,4087.0,100.0,1,0.0,0.0
2025-05-09,A관(1공장),[00] 배합,조립8호기,5000.0,5000.0,100.0,1,0.0,0.0
2025-05-09,A관(1공장),[10] 사출조립,조립2호기,17888.0,16678.0,93.24,1,43200.0,41.41
2025-05-09,A관(1공장),[10] 사출조립,조립30호기,203226.0,203226.0,100.0,1,86400.0,235.22
2025-05-09,A관(1공장),[10] 사출조립,조립3호기,68750.0,68750.0,100.0,1,43200.0,159.14
2025-05-09,A관(1공장),[10] 사출조립,조립4호기,18274.0,18274.0,100.0,1,43200.0,42.3
2025-05-09,A관(1공장),[10] 사출조립,조립5호기,64800.0,64800.0,100.0,1,43200.0,150.0
2025-05-09,A관(1공장),[10] 사출조립,조립6호기,36062.0,31426.0,87.14,1,43200.0,83.48
2025-05-09,A관(1공장),[10] 사출조립,조립7호기,16516.0,10248.0,62.05,1,43200.0,38.23
2025-05-09,A관(1공장),[10] 사출조립,조립8호기,77076.0,77076.0,100.0,1,43200.0,178.42
2025-05-09,A관(1공장),[20] 분리,분리11호기,36304.0,27434.0,75.57,1,17280.0,210.09
2025-05-09,A관(1공장),[20] 분리,분리14호기,90276.0,70956.0,78.6,1,54000.0,167.18
2025-05-09,A관(1공장),[20] 분리,분리3호기,2258.0,2016.0,89.28,1,17280.0,13.07
2025-05-09,A관(1공장),[20] 분리,분리42호기(초음파),36722.0,31720.0,86.38,1,62837.0,58.44
2025-05-09,A관(1공장),[20] 분리,분리5호기,44410.0,39490.0,88.92,1,17280.0,257.0
2025-05-09,A관(1공장),[45] 하이드레이션/전면검사,1공장 실리콘수화기,30658.0,30658.0,100.0,1,0.0,0.0
2025-05-09,A관(1공장),[45] 하이드레이션/전면검사,워터배스1-1호기,18762.0,18762.0,100.0,1,30000.0,62.54
2025-05-09,A관(1공장),[45] 하이드레이션/전면검사,워터배스1-3호기,14634.0,14634.0,100.0,1,30000.0,48.78
2025-05-09,A관(1공장),[45] 하이드레이션/전면검사,워터배스1-4호기,29522.0,29522.0,100.0,1,30000.0,98.41
2025-05-09,A관(1공장),[45] 하이드레이션/전면검사,워터배스1-6호기,31780.0,31780.0,100.0,1,150000.0,21.19
2025-05-09,A관(1공장),[55] 접착/ 멸균,검사10호기,11980.0,10684.0,89.18,1,13293.0,90.12
2025-05-09,A관(1공장),[55] 접착/ 멸균,검사11호기,16392.0,15236.0,92.95,1,13293.0,123.31
2025-05-09,A관(1공장),[55] 접착/ 멸균,검사14호기,28292.0,26238.0,92.74,1,13293.0,212.83
2025-05-09,A관(1공장),[55] 접착/ 멸균,검사16호기,22958.0,22210.0,96.74,1,13293.0,172.71
2025-05-09,A관(1공장),[55] 접착/ 멸균,검사17호기,13966.0,12740.0,91.22,1,13293.0,105.06
2025-05-09,A관(1공장),[55] 접착/ 멸균,검사18호기,19932.0,17812.0,89.36,1,13293.0,149.94
2025-05-09,A관(1공장),[55] 접착/ 멸균,검사19호기,21462.0,21110.0,98.36,1,13293.0,161.45
2025-05-09,A관(1공장),[55] 접착/ 멸균,검사21호기,24860.0,24330.0,97.87,1,13293.0,187.02
2025-05-09,A관(1공장),[55] 접착/ 멸균,검사22호기,176998.0,176376.0,99.65,1,13293.0,1331.51
2025-05-09,A관(1공장),[55] 접착/ 멸균,검사23호기,28898.0,27668.0,95.74,1,13293.0,217.39
2025-05-09,A관(1공장),[55] 접착/ 멸균,검사6호기,9846.0,9528.0,96.77,1,13293.0,74.07
2025-05-09,A관(1공장),[55] 접착/ 멸균,검사8호기,10672.0,9384.0,87.93,1,13293.0,80.28
2025-05-09,A관(1공장),[55] 접착/ 멸균,검사9호기,13452.0,13260.0,98.57,1,13293.0,101.2
2025-05-09,A관(1공장),[80] 누수/규격검사,누수/규격검사(1공장),363151.0,357443.0,98.43,1,112902.0,321.65
2025-05-09,C관(2공장),[00] 배합,조립40호기,20366.0,20366.0,100.0,1,0.0,0.0
2025-05-09,C관(2공장),[00] 배합,조립43호기,19716.0,19716.0,100.0,1,0.0,0.0
2025-05-09,C관(2공장),[00] 배합,조립51호기,19716.0,19716.0,100.0,1,0.0,0.0
2025-05-09,C관(2공장),[00] 배합,조립53호기,9858.0,9858.0,100.0,1,0.0,0.0
2025-05-09,C관(2공장),[10] 사출조립,조립10호기,72672.0,65714.0,90.43,1,43200.0,168.22
2025-05-09,C관(2공장),[10] 사출조립,조립11호기,25624.0,23704.0,92.51,1,43200.0,59.31
2025-05-09,C관(2공장),[10] 사출조립,조립15호기,104728.0,97218.0,92.83,1,43200.0,242.43
2025-05-09,C관(2공장),[10] 사출조립,조립16호기,11744.0,9958.0,84.79,1,43200.0,27.19
2025-05-09,C관(2공장),[10] 사출조립,조립22호기,124714.0,105472.0,84.57,1,43200.0,288.69
2025-05-09,C관(2공장),[10] 사출조립,조립26호기,65136.0,54752.0,84.06,1,43200.0,150.78
2025-05-09,C관(2공장),[10] 사출조립,조립27호기,54018.0,53592.0,99.21,1,43200.0,125.04
2025-05-09,C관(2공장),[10] 사출조립,조립40호기,44354.0,35022.0,78.96,1,43200.0,102.67
2025-05-09,C관(2공장),[10] 사출조립,조립41호기,113858.0,109066.0,95.79,1,43200.0,263.56
2025-05-09,C관(2공장),[10] 사출조립,조립42호기,23646.0,18312.0,77.44,1,43200.0,54.74
2025-05-09,C관(2공장),[10] 사출조립,조립43호기,60788.0,52800.0,86.86,1,43200.0,140.71
2025-05-09,C관(2공장),[10] 사출조립,조립44호기,59102.0,58628.0,99.2,1,43200.0,136.81
2025-05-09,C관(2공장),[10] 사출조립,조립45호기,116586.0,109072.0,93.55,1,43200.0,269.88
2025-05-09,C관(2공장),[10] 사출조립,조립46호기,45814.0,41168.0,89.86,1,43200.0,106.05
2025-05-09,C관(2공장),[10] 사출조립,조립47호기,49924.0,44276.0,88.69,1,43200.0,115.56
2025-05-09,C관(2공장),[10] 사출조립,조립48호기,51112.0,48880.0,95.63,1,43200.0,118.31
2025-05-09,C관(2공장),[10] 사출조립,조립49호기,57382.0,54354.0,94.72,1,43200.0,132.83
2025-05-09,C관(2공장),[10] 사출조립,조립50호기,59522.0,50988.0,85.66,1,43200.0,137.78
2025-05-09,C관(2공장),[10] 사출조립,조립51호기,69066.0,59048.0,85.5,1,43200.0,159.88
2025-05-09,C관(2공장),[10] 사출조립,조립52호기,121022.0,116656.0,96.39,1,43200.0,280.14
2025-05-09,C관(2공장),[10] 사출조립,조립53호기,43144.0,32786.0,75.99,1,43200.0,99.87
2025-05-09,C관(2공장),[10] 사출조립,조립54호기,41244.0,39976.0,96.93,1,43200.0,95.47
2025-05-09,C관(2공장),[10] 사출조립,조립55호기,79448.0,73556.0,92.58,1,43200.0,183.91
2025-05-09,C관(2공장),[10] 사출조립,조립58호기,32612.0,29460.0,90.33,1,43200.0,75.49
2025-05-09,C관(2공장),[10] 사출조립,조립59호기,46086.0,45706.0,99.18,1,43200.0,106.68
2025-05-09,C관(2공장),[20] 분리,분리22호기,88852.0,79184.0,89.12,1,61715.0,143.97
2025-05-09,C관(2공장),[20] 분리,분리23호기,83868.0,71762.0,85.57,1,61715.0,135.9
2025-05-09,C관(2공장),[20] 분리,분리24호기,20688.0,17690.0,85.51,1,61715.0,33.52
2025-05-09,C관(2공장),[20] 분리,분리25호기,91690.0,77204.0,84.2,1,61715.0,148.57
2025-05-09,C관(2공장),[20] 분리,분리26호기,79992.0,62806.0,78.52,1,54000.0,148.13
2025-05-09,C관(2공장),[20] 분리,분리27호기,78368.0,63100.0,80.52,1,54000.0,145.13
2025-05-09,C관(2공장),[20] 분리,분리28호기,84058.0,70066.0,83.35,1,54000.0,155.66
2025-05-09,C관(2공장),[20] 분리,분리29호기,94256.0,78530.0,83.32,1,54000.0,174.55
2025-05-09,C관(2공장),[20] 분리,분리30호기,29886.0,22844.0,76.44,1,54000.0,55.34
2025-05-09,C관(2공장),[20] 분리,분리31호기,98746.0,81066.0,82.1,1,54000.0,182.86
2025-05-09,C관(2공장),[20] 분리,분리32호기,102890.0,82572.0,80.25,1,54000.0,190.54
2025-05-09,C관(2공장),[20] 분리,분리34호기,94026.0,72222.0,76.81,1,54000.0,174.12
2025-05-09,C관(2공장),[20] 분리,분리35호기,92570.0,70246.0,75.88,1,54000.0,171.43
2025-05-09,C관(2공장),[20] 분리,분리36호기,93538.0,83674.0,89.45,1,54000.0,173.22
2025-05-09,C관(2공장),[20] 분리,분리37호기,94348.0,73608.0,78.02,1,54000.0,174.72
2025-05-09,C관(2공장),[20] 분리,분리43호기,93020.0,73760.0,79.29,1,54000.0,172.26
2025-05-09,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-10호기,71450.0,71400.0,99.93,1,120000.0,59.54
2025-05-09,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-11호기,51012.0,50950.0,99.88,1,150000.0,34.01
2025-05-09,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-12호기,54596.0,54540.0,99.9,1,150000.0,36.4
2025-05-09,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-13호기,118610.0,113620.0,95.79,1,150000.0,79.07
2025-05-09,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-14호기,114050.0,110650.0,97.02,1,150000.0,76.03
2025-05-09,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-1호기,90210.0,90140.0,99.92,1,120000.0,75.18
2025-05-09,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-2호기,56262.0,56210.0,99.91,1,120000.0,46.88
2025-05-09,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-3호기,56660.0,51350.0,90.63,1,120000.0,47.22
2025-05-09,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-4호기,89722.0,89600.0,99.86,1,120000.0,74.77
2025-05-09,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-5호기,81388.0,81310.0,99.9,1,120000.0,67.82
2025-05-09,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-6호기,7128.0,7110.0,99.75,1,30000.0,23.76
2025-05-09,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-7호기,137706.0,137620.0,99.94,1,120000.0,114.76
2025-05-09,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-8호기,111616.0,111480.0,99.88,1,120000.0,93.01
2025-05-09,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-9호기,87572.0,87470.0,99.88,1,120000.0,72.98
2025-05-09,C관(2공장),[55] 접착/ 멸균,검사34호기,107050.0,99190.0,92.66,1,78546.0,136.29
2025-05-09,C관(2공장),[55] 접착/ 멸균,검사36호기,99490.0,92570.0,93.04,1,78546.0,126.66
2025-05-09,C관(2공장),[55] 접착/ 멸균,검사37호기,102760.0,93080.0,90.58,1,78546.0,130.83
2025-05-09,C관(2공장),[55] 접착/ 멸균,검사38호기,124800.0,116390.0,93.26,1,78546.0,158.89
2025-05-09,C관(2공장),[55] 접착/ 멸균,검사39호기,113820.0,96100.0,84.43,1,78546.0,144.91
2025-05-09,C관(2공장),[55] 접착/ 멸균,검사41호기,93930.0,86450.0,92.04,1,78546.0,119.59
2025-05-09,C관(2공장),[55] 접착/ 멸균,검사42호기,105415.0,96980.0,92.0,1,78546.0,134.21
2025-05-09,C관(2공장),[55] 접착/ 멸균,검사45호기,106900.0,100750.0,94.25,1,78546.0,136.1
2025-05-09,C관(2공장),[55] 접착/ 멸균,검사46호기,113320.0,103620.0,91.44,1,78546.0,144.27
2025-05-09,C관(2공장),[55] 접착/ 멸균,검사47호기,15430.0,14890.0,96.5,1,78546.0,19.64
2025-05-09,C관(2공장),[55] 접착/ 멸균,검사48호기,118960.0,110660.0,93.02,1,78546.0,151.45
2025-05-09,C관(2공장),[80] 누수/규격검사,누수/규격검사(2공장),976420.0,969780.0,99.32,1,720000.0,135.61
2025-05-09,S관(3공장),[00] 배합,A형 인라인1호기,5999.0,5999.0,100.0,1,0.0,0.0
2025-05-09,S관(3공장),[00] 배합,B형 조립중합1호기,2970.0,2970.0,100.0,1,0.0,0.0
2025-05-09,S관(3공장),[00] 배합,B형 조립중합3호기,3058.0,3058.0,100.0,1,0.0,0.0
2025-05-09,S관(3공장),[10] 사출조립,A형 인라인1호기,92856.0,92856.0,100.0,1,43200.0,214.94
2025-05-09,S관(3공장),[10] 사출조립,A형 인라인2호기,38422.0,38422.0,100.0,1,43200.0,88.94
2025-05-09,S관(3공장),[10] 사출조립,A형 인라인3호기,64548.0,64548.0,100.0,1,43200.0,149.42
2025-05-09,S관(3공장),[10] 사출조립,B형 조립중합1호기,38656.0,33824.0,87.5,1,76800.0,50.33
2025-05-09,S관(3공장),[10] 사출조립,B형 조립중합3호기,37440.0,23400.0,62.5,1,76800.0,48.75
2025-05-09,S관(3공장),[20] 분리,A형 인라인1호기,86880.0,77102.0,88.75,1,43200.0,201.11
2025-05-09,S관(3공장),[20] 분리,A형 인라인3호기,64548.0,52446.0,81.25,1,43200.0,149.42
2025-05-09,S관(3공장),[20] 분리,B형 분리수화접착2호기,44410.0,32380.0,72.91,1,53170.0,83.52
2025-05-09,S관(3공장),[20] 분리,B형 분리수화접착6호기,22738.0,12382.0,54.46,1,53170.0,42.76
2025-05-09,S관(3공장),[20] 분리,B형 분리수화접착7호기,12354.0,8358.0,67.65,1,53170.0,23.23
2025-05-09,S관(3공장),[45] 하이드레이션/전면검사,B형 분리수화접착4호기,36072.0,35690.0,98.94,1,60000.0,60.12
2025-05-09,S관(3공장),[45] 하이드레이션/전면검사,B형 분리수화접착5호기,5720.0,5600.0,97.9,1,60000.0,9.53
2025-05-09,S관(3공장),[45] 하이드레이션/전면검사,S관 실리콘 자동수화기,169134.0,168110.0,99.39,1,240000.0,70.47
2025-05-09,S관(3공장),[55] 접착/ 멸균,A형 인라인1호기,87770.0,63100.0,71.89,1,54000.0,162.54
2025-05-09,S관(3공장),[55] 접착/ 멸균,A형 인라인2호기,35700.0,27784.0,77.83,1,54000.0,66.11
2025-05-09,S관(3공장),[55] 접착/ 멸균,A형 인라인3호기,73580.0,60450.0,82.16,1,54000.0,136.26
2025-05-09,S관(3공장),[55] 접착/ 멸균,A형 인라인4호기,41140.0,37004.0,89.95,1,54000.0,76.19
2025-05-09,S관(3공장),[55] 접착/ 멸균,A형 인라인5호기,20650.0,17990.0,87.12,1,54000.0,38.24
2025-05-09,S관(3공장),[55] 접착/ 멸균,A형 인라인6호기,45310.0,40330.0,89.01,1,54000.0,83.91
2025-05-09,S관(3공장),[80] 누수/규격검사,누수/규격검사(3공장),250112.0,242718.0,97.04,1,100645.0,248.51
2025-05-10,A관(1공장),[00] 배합,조립2호기,2048.0,2048.0,100.0,1,0.0,0.0
2025-05-10,A관(1공장),[00] 배합,조립30호기,5000.0,5000.0,100.0,1,0.0,0.0
2025-05-10,A관(1공장),[00] 배합,조립3호기,4092.0,4092.0,100.0,1,0.0,0.0
2025-05-10,A관(1공장),[00] 배합,조립4호기,13000.0,13000.0,100.0,1,0.0,0.0
2025-05-10,A관(1공장),[00] 배합,조립5호기,9133.0,9133.0,100.0,1,0.0,0.0
2025-05-10,A관(1공장),[00] 배합,조립7호기,6000.0,6000.0,100.0,1,0.0,0.0
2025-05-10,A관(1공장),[00] 배합,조립8호기,20010.0,20010.0,100.0,1,0.0,0.0
2025-05-10,A관(1공장),[10] 사출조립,조립1호기,75532.0,69204.0,91.62,1,43200.0,174.84
2025-05-10,A관(1공장),[10] 사출조립,조립30호기,201620.0,201620.0,100.0,1,86400.0,233.36
2025-05-10,A관(1공장),[10] 사출조립,조립3호기,74408.0,70868.0,95.24,1,43200.0,172.24
2025-05-10,A관(1공장),[10] 사출조립,조립4호기,17996.0,17996.0,100.0,1,43200.0,41.66
2025-05-10,A관(1공장),[10] 사출조립,조립5호기,32502.0,32502.0,100.0,1,43200.0,75.24
2025-05-10,A관(1공장),[10] 사출조립,조립6호기,36142.0,36142.0,100.0,1,43200.0,83.66
2025-05-10,A관(1공장),[10] 사출조립,조립7호기,18744.0,18744.0,100.0,1,43200.0,43.39
2025-05-10,A관(1공장),[10] 사출조립,조립8호기,79516.0,79516.0,100.0,1,43200.0,184.06
2025-05-10,A관(1공장),[20] 분리,분리10호기,13792.0,11358.0,82.35,1,17280.0,79.81
2025-05-10,A관(1공장),[20] 분리,분리11호기,31672.0,26422.0,83.42,1,17280.0,183.29
2025-05-10,A관(1공장),[20] 분리,분리14호기,87600.0,66482.0,75.89,1,54000.0,162.22
2025-05-10,A관(1공장),[20] 분리,분리3호기,4824.0,3550.0,73.59,1,17280.0,27.92
2025-05-10,A관(1공장),[20] 분리,분리42호기(초음파),60580.0,53682.0,88.61,1,62837.0,96.41
2025-05-10,A관(1공장),[20] 분리,분리5호기,22562.0,19268.0,85.4,1,17280.0,130.57
2025-05-10,A관(1공장),[45] 하이드레이션/전면검사,1공장 실리콘수화기,77856.0,77856.0,100.0,1,0.0,0.0
2025-05-10,A관(1공장),[45] 하이드레이션/전면검사,워터배스1-1호기,11184.0,11184.0,100.0,1,30000.0,37.28
2025-05-10,A관(1공장),[45] 하이드레이션/전면검사,워터배스1-3호기,29278.0,29278.0,100.0,1,30000.0,97.59
2025-05-10,A관(1공장),[45] 하이드레이션/전면검사,워터배스1-5호기,64246.0,64246.0,100.0,1,150000.0,42.83
2025-05-10,A관(1공장),[45] 하이드레이션/전면검사,워터배스1-6호기,25102.0,25102.0,100.0,1,150000.0,16.73
2025-05-10,A관(1공장),[55] 접착/ 멸균,검사10호기,14066.0,13088.0,93.05,1,13293.0,105.82
2025-05-10,A관(1공장),[55] 접착/ 멸균,검사11호기,12544.0,11334.0,90.35,1,13293.0,94.37
2025-05-10,A관(1공장),[55] 접착/ 멸균,검사14호기,22006.0,21490.0,97.66,1,13293.0,165.55
2025-05-10,A관(1공장),[55] 접착/ 멸균,검사16호기,17902.0,16892.0,94.36,1,13293.0,134.67
2025-05-10,A관(1공장),[55] 접착/ 멸균,검사17호기,11664.0,9384.0,80.45,1,13293.0,87.75
2025-05-10,A관(1공장),[55] 접착/ 멸균,검사18호기,22388.0,20660.0,92.28,1,13293.0,168.42
2025-05-10,A관(1공장),[55] 접착/ 멸균,검사19호기,24846.0,23400.0,94.18,1,13293.0,186.91
2025-05-10,A관(1공장),[55] 접착/ 멸균,검사20호기,269.0,269.0,100.0,1,13293.0,2.02
2025-05-10,A관(1공장),[55] 접착/ 멸균,검사21호기,19927.0,19557.0,98.14,1,13293.0,149.91
2025-05-10,A관(1공장),[55] 접착/ 멸균,검사22호기,66657.0,64191.0,96.3,1,13293.0,501.44
2025-05-10,A관(1공장),[55] 접착/ 멸균,검사23호기,26170.0,24932.0,95.27,1,13293.0,196.87
2025-05-10,A관(1공장),[55] 접착/ 멸균,검사6호기,24666.0,22800.0,92.43,1,13293.0,185.56
2025-05-10,A관(1공장),[55] 접착/ 멸균,검사8호기,6588.0,5720.0,86.82,1,13293.0,49.56
2025-05-10,A관(1공장),[80] 누수/규격검사,누수/규격검사(1공장),252722.0,238629.0,94.42,1,112902.0,223.84
2025-05-10,C관(2공장),[00] 배합,조립42호기,19916.0,19916.0,100.0,1,0.0,0.0
2025-05-10,C관(2공장),[00] 배합,조립49호기,19916.0,19916.0,100.0,1,0.0,0.0
2025-05-10,C관(2공장),[00] 배합,조립52호기,19916.0,19916.0,100.0,1,0.0,0.0
2025-05-10,C관(2공장),[00] 배합,조립54호기,19716.0,19716.0,100.0,1,0.0,0.0
2025-05-10,C관(2공장),[10] 사출조립,조립10호기,65474.0,62972.0,96.18,1,43200.0,151.56
2025-05-10,C관(2공장),[10] 사출조립,조립11호기,41116.0,29738.0,72.33,1,43200.0,95.18
2025-05-10,C관(2공장),[10] 사출조립,조립15호기,64010.0,60612.0,94.69,1,43200.0,148.17
2025-05-10,C관(2공장),[10] 사출조립,조립16호기,27592.0,23426.0,84.9,1,43200.0,63.87
2025-05-10,C관(2공장),[10] 사출조립,조립22호기,59886.0,58754.0,98.11,1,43200.0,138.62
2025-05-10,C관(2공장),[10] 사출조립,조립25호기,23166.0,13496.0,58.26,1,43200.0,53.62
2025-05-10,C관(2공장),[10] 사출조립,조립26호기,61418.0,48818.0,79.48,1,43200.0,142.17
2025-05-10,C관(2공장),[10] 사출조립,조립27호기,62152.0,61972.0,99.71,1,43200.0,143.87
2025-05-10,C관(2공장),[10] 사출조립,조립40호기,69132.0,64538.0,93.35,1,43200.0,160.03
2025-05-10,C관(2공장),[10] 사출조립,조립41호기,52982.0,52146.0,98.42,1,43200.0,122.64
2025-05-10,C관(2공장),[10] 사출조립,조립42호기,20478.0,14602.0,71.31,1,43200.0,47.4
2025-05-10,C관(2공장),[10] 사출조립,조립43호기,112372.0,111198.0,98.96,1,43200.0,260.12
2025-05-10,C관(2공장),[10] 사출조립,조립44호기,56424.0,50082.0,88.76,1,43200.0,130.61
2025-05-10,C관(2공장),[10] 사출조립,조립45호기,55496.0,31974.0,57.61,1,43200.0,128.46
2025-05-10,C관(2공장),[10] 사출조립,조립46호기,63744.0,63574.0,99.73,1,43200.0,147.56
2025-05-10,C관(2공장),[10] 사출조립,조립49호기,39066.0,31142.0,79.72,1,43200.0,90.43
2025-05-10,C관(2공장),[10] 사출조립,조립50호기,26784.0,20488.0,76.49,1,43200.0,62.0
2025-05-10,C관(2공장),[10] 사출조립,조립51호기,13760.0,12828.0,93.23,1,43200.0,31.85
2025-05-10,C관(2공장),[10] 사출조립,조립52호기,65568.0,58366.0,89.02,1,43200.0,151.78
2025-05-10,C관(2공장),[10] 사출조립,조립54호기,59704.0,59660.0,99.93,1,43200.0,138.2
2025-05-10,C관(2공장),[10] 사출조립,조립55호기,79346.0,74654.0,94.09,1,43200.0,183.67
2025-05-10,C관(2공장),[10] 사출조립,조립56호기,61272.0,53528.0,87.36,1,43200.0,141.83
2025-05-10,C관(2공장),[10] 사출조립,조립58호기,54364.0,45848.0,84.34,1,43200.0,125.84
2025-05-10,C관(2공장),[10] 사출조립,조립59호기,99464.0,94966.0,95.48,1,43200.0,230.24
2025-05-10,C관(2공장),[20] 분리,분리13호기,2542.0,0.0,0.0,1,61715.0,4.12
2025-05-10,C관(2공장),[20] 분리,분리22호기,59234.0,54784.0,92.49,1,61715.0,95.98
2025-05-10,C관(2공장),[20] 분리,분리23호기,61212.0,54010.0,88.23,1,61715.0,99.18
2025-05-10,C관(2공장),[20] 분리,분리24호기,50924.0,45242.0,88.84,1,61715.0,82.51
2025-05-10,C관(2공장),[20] 분리,분리25호기,101612.0,87172.0,85.79,1,61715.0,164.65
2025-05-10,C관(2공장),[20] 분리,분리26호기,96866.0,82714.0,85.39,1,54000.0,179.38
2025-05-10,C관(2공장),[20] 분리,분리27호기,79320.0,59434.0,74.93,1,54000.0,146.89
2025-05-10,C관(2공장),[20] 분리,분리28호기,79866.0,61002.0,76.38,1,54000.0,147.9
2025-05-10,C관(2공장),[20] 분리,분리29호기,92594.0,70362.0,75.99,1,54000.0,171.47
2025-05-10,C관(2공장),[20] 분리,분리30호기,53804.0,38200.0,71.0,1,54000.0,99.64
2025-05-10,C관(2공장),[20] 분리,분리31호기,102722.0,86740.0,84.44,1,54000.0,190.23
2025-05-10,C관(2공장),[20] 분리,분리32호기,99556.0,82298.0,82.67,1,54000.0,184.36
2025-05-10,C관(2공장),[20] 분리,분리33호기,96312.0,87864.0,91.23,1,54000.0,178.36
2025-05-10,C관(2공장),[20] 분리,분리34호기,82890.0,61492.0,74.19,1,54000.0,153.5
2025-05-10,C관(2공장),[20] 분리,분리35호기,85804.0,55856.0,65.1,1,54000.0,158.9
2025-05-10,C관(2공장),[20] 분리,분리36호기,99780.0,88730.0,88.93,1,54000.0,184.78
2025-05-10,C관(2공장),[20] 분리,분리37호기,90848.0,68940.0,75.88,1,54000.0,168.24
2025-05-10,C관(2공장),[20] 분리,분리43호기,101398.0,81730.0,80.6,1,54000.0,187.77
2025-05-10,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-10호기,111312.0,111160.0,99.86,1,120000.0,92.76
2025-05-10,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-11호기,119942.0,119800.0,99.88,1,150000.0,79.96
2025-05-10,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-12호기,44766.0,44740.0,99.94,1,150000.0,29.84
2025-05-10,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-13호기,127674.0,127560.0,99.91,1,150000.0,85.12
2025-05-10,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-14호기,74752.0,71160.0,95.19,1,150000.0,49.83
2025-05-10,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-1호기,30672.0,30640.0,99.9,1,120000.0,25.56
2025-05-10,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-3호기,46984.0,46940.0,99.91,1,120000.0,39.15
2025-05-10,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-4호기,91758.0,91650.0,99.88,1,120000.0,76.46
2025-05-10,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-5호기,112336.0,111070.0,98.87,1,120000.0,93.61
2025-05-10,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-6호기,3844.0,3840.0,99.9,1,30000.0,12.81
2025-05-10,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-7호기,72424.0,72360.0,99.91,1,120000.0,60.35
2025-05-10,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-8호기,128784.0,128650.0,99.9,1,120000.0,107.32
2025-05-10,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-9호기,103278.0,103200.0,99.92,1,120000.0,86.06
2025-05-10,C관(2공장),[55] 접착/ 멸균,검사34호기,100260.0,92350.0,92.11,1,78546.0,127.64
2025-05-10,C관(2공장),[55] 접착/ 멸균,검사36호기,96100.0,90690.0,94.37,1,78546.0,122.35
2025-05-10,C관(2공장),[55] 접착/ 멸균,검사37호기,129280.0,119200.0,92.2,1,78546.0,164.59
2025-05-10,C관(2공장),[55] 접착/ 멸균,검사38호기,128710.0,117070.0,90.96,1,78546.0,163.87
2025-05-10,C관(2공장),[55] 접착/ 멸균,검사39호기,111270.0,101920.0,91.6,1,78546.0,141.66
2025-05-10,C관(2공장),[55] 접착/ 멸균,검사40호기,4570.0,4000.0,87.53,1,78546.0,5.82
2025-05-10,C관(2공장),[55] 접착/ 멸균,검사41호기,102480.0,95730.0,93.41,1,78546.0,130.47
